TMC,Severity,Start_Time,Start_Lat,Start_Lng,City,County,State (IL),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
201,2,10/22/2016 8:22,42.040474,-88.283951,Elgin,Kane,,44.1,63,30.13,10,3.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 10:35,41.90427,-88.032471,Lombard,DuPage,,50,46,30.12,10,9.2,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 11:08,41.867504,-88.012695,Lombard,Dupage,,50,46,30.12,10,9.2,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 11:18,42.053276,-88.282455,Elgin,Kane,,50,52,30.13,10,12.7,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 11:26,42.023575,-88.312065,Elgin,Kane,,52,50,30.11,10,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 12:01,41.867897,-87.994476,Lombard,Dupage,,52,45,30.11,10,9.2,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 12:01,41.979134,-88.135086,Hanover Park,Cook,,52,50,30.11,10,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 13:22,41.852749,-87.957886,Oakbrook Terrace,Dupage,,57,45,30.04,10,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 14:29,41.868057,-88.106651,Wheaton,Dupage,,59,46,30.01,10,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 14:30,41.999462,-88.145554,Hanover Park,Cook,,59,46,30.01,10,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 14:50,42.006908,-88.315163,Elgin,Kane,,59,46,30.01,10,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 14:54,41.77438,-88.073441,Lisle,Dupage,,59,46,30.01,10,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 14:55,41.940636,-88.150421,Carol Stream,Dupage,,59,46,30.01,10,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 16:57,41.82872,-88.105362,Wheaton,DuPage,,61,48,29.99,10,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/22/2016 21:56,41.692261,-88.045135,Bolingbrook,Will,,50.9,82,30,10,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
201,3,10/23/2016 0:05,41.750042,-87.931671,Willowbrook,DuPage,,51.1,71,30.02,10,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
201,2,10/23/2016 6:02,41.940491,-87.638283,Chicago,Cook,,46.9,83,29.99,10,4.6,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Day
201,2,10/23/2016 12:22,41.905346,-87.988319,Villa Park,Dupage,,66.9,52,29.85,10,15,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 0:22,40.625484,-89.619049,Pekin,Tazewell,,53.1,69,30.19,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
201,2,10/24/2016 5:21,42.018169,-88.236237,Elgin,Cook,,45,80,30.25,10,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
201,2,10/24/2016 5:39,41.919556,-88.107422,Carol Stream,DuPage,,42.1,82,30.28,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
201,2,10/24/2016 6:23,41.589886,-87.699364,Markham,Cook,,49.1,82,30.27,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
201,3,10/24/2016 6:53,41.835724,-87.630608,Chicago,Cook,,46.9,74,30.3,10,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
201,2,10/24/2016 7:21,41.906506,-88.140167,Carol Stream,DuPage,,43,86,30.31,10,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 7:53,41.899899,-87.661079,Chicago,Cook,,48,71,30.32,10,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 7:56,42.290855,-87.887115,Lake Bluff,Lake,,43,89,30.33,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 8:25,42.351734,-87.84481,Waukegan,Lake,,43,89,30.33,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,10/24/2016 8:39,41.886677,-88.036163,Glen Ellyn,DuPage,,48,74,30.36,10,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 8:44,42.030781,-88.338165,Elgin,Kane,,48,74,30.36,10,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 8:46,41.942013,-88.160042,Hanover Park,Cook,,48,74,30.36,10,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 8:46,41.974949,-88.20697,Bartlett,DuPage,,48,74,30.36,10,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 8:49,41.812286,-88.157867,Warrenville,DuPage,,48,74,30.36,10,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 8:56,41.885754,-88.027412,Lombard,Dupage,,48,77,30.36,10,10.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 8:57,41.78651,-88.074211,Lisle,Dupage,,48,74,30.36,10,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 9:01,42.392696,-87.92627,Gurnee,Lake,,46.9,80,30.36,10,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 9:15,42.035141,-88.311874,Elgin,Kane,,48,74,30.36,10,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,10/24/2016 9:16,41.971737,-88.024986,Itasca,DuPage,,48,77,30.36,10,10.4,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 9:21,41.975971,-88.315552,South Elgin,Kane,,48,74,30.36,10,11.5,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,10/24/2016 9:22,42.294697,-87.903336,Lake Bluff,Lake,,46.9,80,30.36,10,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 9:34,41.808956,-88.11734,Naperville,DuPage,,51.1,66,30.38,10,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 9:51,41.874561,-87.710762,Chicago,Cook,,53.1,59,30.37,10,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 10:05,41.954685,-87.644173,Chicago,Cook,,51.1,66,30.38,10,9.2,,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,10/24/2016 10:35,41.691055,-88.02977,Woodridge,Will,,53.4,70,30.38,10,12.7,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,3,10/24/2016 10:38,41.985401,-88.023567,Itasca,DuPage,,53.1,59,30.38,10,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 10:39,41.851089,-88.011887,Lombard,DuPage,,53.1,59,30.38,10,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 11:15,42.382442,-88.004158,Lake Villa,Lake,,52,61,30.38,10,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 13:00,41.78651,-88.074211,Lisle,Dupage,,57,47,30.38,10,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,10/24/2016 13:17,41.703705,-88.030525,Woodridge,Will,,56.3,59,30.37,10,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 13:24,41.860432,-87.977943,Villa Park,DuPage,,57.9,46,30.37,10,4.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,3,10/24/2016 13:30,41.846676,-87.953957,Oak Brook,DuPage,,55.9,53,30.38,10,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 13:53,41.906528,-87.923584,Elmhurst,DuPage,,57.9,46,30.37,10,4.6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,3,10/24/2016 14:03,42.057667,-88.028168,Rolling Meadows,Cook,,54,57,30.39,10,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 14:10,41.82872,-88.105362,Wheaton,DuPage,,57,47,30.37,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 14:42,41.800289,-88.084702,Lisle,Dupage,,59,44,30.36,10,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 14:43,42.00539,-88.14473,Hanover Park,Cook,,59,44,30.36,10,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 14:53,41.98489,-88.080261,Roselle,Dupage,,57.9,49,30.36,10,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 14:54,41.867504,-88.012695,Lombard,Dupage,,57.9,49,30.36,10,8.1,,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 15:24,41.899757,-88.120544,Carol Stream,Dupage,,59,42,30.37,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 15:25,41.993958,-88.243156,Bartlett,Dupage,,59,42,30.37,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 15:26,41.832581,-87.945557,Oak Brook,DuPage,,55.9,53,30.38,10,4.6,,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 16:26,41.95129,-88.193855,Bartlett,DuPage,,57,45,30.37,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 16:27,41.854954,-87.963402,Villa Park,DuPage,,53.1,59,30.38,10,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 16:41,41.867893,-87.999748,Lombard,Dupage,,53.1,59,30.38,10,9.2,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 16:43,41.947224,-87.656494,Chicago,Cook,,54,57,30.38,10,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 16:51,42.046448,-88.251503,Elgin,Kane,,57,45,30.37,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 16:52,41.881649,-88.106789,Wheaton,Dupage,,57,45,30.37,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 16:53,41.864166,-88.108208,Wheaton,Dupage,,57,45,30.37,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 17:06,42.029659,-88.338234,Elgin,Kane,,57,45,30.37,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 17:13,41.859085,-88.087067,Wheaton,Dupage,,57,45,30.37,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 17:23,42.139057,-87.980247,Arlington Heights,Cook,,50,61,30.4,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 17:30,41.758183,-87.973244,Darien,Dupage,,52.9,72,30.37,10,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 17:37,41.874115,-87.949364,Elmhurst,Dupage,,50,63,30.38,10,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/24/2016 18:06,41.906506,-88.140167,Carol Stream,DuPage,,52,50,30.37,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
201,2,10/24/2016 18:07,41.867718,-87.97831,Villa Park,Dupage,,50,63,30.38,10,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
201,2,10/24/2016 19:35,41.861088,-87.953728,Elmhurst,DuPage,,48,66,30.4,10,3.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
201,2,10/24/2016 19:48,41.946804,-88.207993,Bartlett,DuPage,,46,71,30.4,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
201,2,10/24/2016 19:49,42.058289,-88.294289,Elgin,Kane,,46,71,30.4,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
201,2,10/24/2016 20:00,41.975491,-88.139107,Hanover Park,DuPage,,46,71,30.4,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
201,2,10/24/2016 20:15,42.315533,-88.111298,Grayslake,Lake,,37.9,93,30.42,9,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
201,2,10/24/2016 20:37,41.962914,-88.096298,Bloomingdale,Dupage,,43,76,30.41,10,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
201,2,10/24/2016 20:59,41.750725,-88.030975,Woodridge,DuPage,,42.6,90,30.39,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
201,2,10/24/2016 21:41,41.867504,-88.012695,Lombard,Dupage,,44.1,76,30.42,10,,,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
201,2,10/24/2016 21:43,41.991039,-88.18454,Bartlett,Dupage,,39.9,83,30.41,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
201,3,10/25/2016 5:59,41.838219,-87.630791,Chicago,Cook,,45,74,30.42,10,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
201,2,10/25/2016 6:04,42.02491,-88.282646,Elgin,Kane,,39.9,86,30.41,9,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
201,3,10/25/2016 6:17,41.633831,-88.162048,Plainfield,Will,,43.3,85,30.41,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
201,2,10/25/2016 6:29,41.83091,-87.635147,Chicago,Cook,,45,71,30.43,10,3.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
201,3,10/25/2016 6:53,42.018021,-87.940384,Elk Grove Village,Cook,,41,89,30.43,10,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
201,2,10/25/2016 6:54,42.024773,-88.144585,Schaumburg,Cook,,41,86,30.43,9,,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
201,3,10/25/2016 7:08,41.624077,-87.680023,Posen,Cook,,40.1,91,30.44,10,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
201,2,10/25/2016 7:10,42.323017,-88.164642,Volo,Lake,,37,96,30.45,8,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
201,3,10/25/2016 7:31,41.8438,-87.919167,Oak Brook,Cook,,46,66,30.45,10,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/25/2016 7:40,42.041752,-88.286865,Elgin,Kane,,42.8,81,30.42,10,,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/25/2016 7:42,42.346149,-87.914116,Gurnee,Lake,,37.9,93,30.45,8,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/25/2016 7:46,41.845016,-87.985802,Oak Brook,Dupage,,46,66,30.45,10,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/25/2016 7:55,42.277599,-87.924934,Libertyville,Lake,,37.9,93,30.45,8,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/25/2016 8:12,41.951874,-88.150169,Hanover Park,DuPage,,43,82,30.44,10,,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,2,10/25/2016 8:13,42.237041,-88.148643,Barrington,Lake,,43,86,30.46,10,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
201,2,10/25/2016 8:21,41.74081,-88.06279,Woodridge,Dupage,,43,86,30.43,10,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,3,10/25/2016 8:22,41.806271,-88.149582,Naperville,DuPage,,45,74,30.45,10,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
201,3,10/25/2016 8:24,41.704311,-88.030647,Bolingbrook,Will,,43,86,30.43,10,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
